Date,Open,High,Low,Close,Volume_(Currency),AO,AC,BB_top,BB_middle,BB_bottom,RSI,MFI,MA,MSTD,MACD
2018-10-29 05:00:00,6403.71,6403.71,6403.7,6403.7,464.60256929999997,-2.632250000093336,-2.3545500000092945,6413.484019842824,6407.7759999999535,6402.067980157178,48.26954309099832,2.1523772490722384e-05,6407.776000000002,2.8540099214114414,-1.0700058578079665
2018-10-29 05:10:00,6403.65,6403.66,6403.65,6403.66,2099.4824109,-3.1362500000977884,-1.8194000000086816,6413.553415410961,6407.734999999962,6401.916584589043,48.22113345545759,4.763078722784587e-06,6407.735000000002,2.9092077054792544,-1.9115908887673525
2018-10-29 05:20:00,6403.66,6403.66,6403.65,6403.66,5542.0186635,-3.3107500001087837,-1.1282000000121115,6413.6664970701795,6407.639499999978,6401.612502929821,48.22113345545759,1.804396666160429e-06,6407.6395,3.0134985350896693,-2.3388807665850666
2018-10-29 05:30:00,6403.65,6403.66,6403.65,6403.65,8366.9440058,-3.5295000001087837,-0.713700000010431,6413.720651986079,6407.603499999968,6401.486348013921,48.20774075356403,1.19517950559801e-06,6407.6035,3.0585759930395664,-2.182792743093839
2018-10-29 05:40:00,6403.66,6403.67,6403.66,6403.66,1353.388688,-3.5635000000711443,-0.32904999997517725,6413.4283268978525,6407.251499999967,6401.074673102147,48.22287793755039,7.38886033915061e-06,6407.2515,3.0884134489267283,-2.670611527043886
2018-10-29 05:50:00,6403.67,6403.67,6403.66,6403.66,754.85556243,-3.2500000000691216,0.1080000000220025,6413.153930049646,6406.929999999979,6400.706069950354,48.2228779375504,1.3247567479037565e-05,6406.93,3.1119650248227617,-3.3073035679937477
2018-10-29 06:00:00,6403.67,6403.67,6403.66,6403.67,9950.6519202,-3.0815000000184227,0.26555000005682805,6413.1554432017565,6406.7634999999755,6400.371556798246,48.23964011023448,1.004959281101784e-06,6406.763500000001,3.195971600877243,-3.744382237887942
2018-10-29 06:10:00,6403.66,6403.67,6403.66,6403.67,934.5743916000001,-2.8702499999662905,0.3887000000804619,6412.94056586467,6406.496999999974,6400.0534341353305,48.23964011023448,1.0700057791117284e-05,6406.497000000001,3.221782932335117,-3.727994961162201
2018-10-29 06:20:00,6403.66,6403.67,6403.66,6403.67,9178.8987691,-2.378999999910775,0.6498500000963761,6411.47842870086,6405.980499999971,6400.482571299145,48.23964011023448,1.0894553095936137e-06,6405.980500000002,2.748964350428115,-3.347797448385226
2018-10-29 06:30:00,6403.67,6403.67,6403.66,6403.67,1716.6690649999994,-1.9902499999152496,0.7239500000607224,6410.945938306701,6405.671999999974,6400.398061693306,48.23964011023448,5.825234580212047e-06,6405.672000000002,2.636969153348658,-2.9454627445148946
2018-10-29 06:40:00,6403.66,6403.67,6403.66,6403.66,5628.701127,-1.6542499999286515,0.7408000000192261,6410.159079709774,6405.330999999982,6400.502920290233,48.220474199596126,1.7766088080693858e-06,6405.331000000004,2.4140398548850888,-2.2435918887695845
2018-10-29 06:50:00,6403.67,6403.67,6403.66,6403.66,8352.1397639,-1.5362499999346255,0.549749999996493,6410.084481656664,6405.2125,6400.340518343342,48.22047419959612,1.1972979718850894e-06,6405.212500000002,2.435990828330389,-1.6219120268960472
2018-10-29 07:00:00,6403.47,6403.48,6403.47,6403.48,3746.2134014,-1.2437499999296049,0.5169499999941762,6409.229386873892,6404.882000000007,6400.534613126116,47.84137371828357,2.669362080540227e-06,6404.882000000002,2.1736934369438448,-0.9703076145948946
2018-10-29 07:10:00,6403.43,6403.43,6403.0,6403.0,1118.3709007999996,-0.9572499999540014,0.5190999999784254,6407.924377855688,6404.494500000006,6401.064622144318,46.80839415823511,0.00038448782929947553,6404.4945000000025,1.7149389278430298,-0.31248138115929436
2018-10-29 07:20:00,6402.9,6402.9,6402.89,6402.9,2194.6938083,-0.7932499999651554,0.4436999999772524,6406.839670053998,6404.176500000013,6401.513329946009,46.587799272524435,4.556444257276482e-06,6404.176500000002,1.3315850269975635,0.4754736379665241
2018-10-29 07:30:00,6402.01,6402.01,6402.0,6402.01,485.58006788,-0.7977499999806241,0.2678999999721783,6405.742077694537,6403.848999999997,6401.95592230547,44.617886078680364,2.0593926031349273e-05,6403.849000000004,0.946538847266708,0.825987782231381
2018-10-29 07:40:00,6400.22,6400.22,6400.21,6400.22,4146.442653,-1.1795000000156506,-0.18520000004664328,6405.6191409509975,6403.5310000000045,6401.4428590490115,40.9519189273297,2.411705849346104e-06,6403.531000000004,1.044070475496598,1.0425808994147685
2018-10-29 07:50:00,6400.0,6400.0,6399.99,6399.99,234.58079469999996,-1.6250000000227374,-0.5544500000351036,6405.786799221783,6403.280500000017,6400.774200778223,40.501822726565926,4.262923575225777e-05,6403.2805000000035,1.25314961089065,0.8992736431293658
2018-10-29 08:00:00,6399.02,6399.03,6399.02,6399.03,2286.8123333,-2.1640000000124933,-0.8521000000131607,6405.994624099959,6402.981500000018,6399.968375900049,38.636112041089625,4.372899277169026e-06,6402.9815000000035,1.5065620499772128,0.8991965597911524
2018-10-29 08:10:00,6399.03,6399.03,6399.02,6399.03,2034.5874777,-2.6390000000365035,-0.9579500000229018,6406.017683258542,6402.682500000021,6399.347316741466,38.63611204108962,4.9150012515624484e-06,6402.6825000000035,1.66759162926911,0.9220584553857636
2018-10-29 08:20:00,6399.02,6399.03,6399.02,6399.02,441.89881025,-3.0010000000238506,-0.8793000000016038,6406.122587212049,6402.4485000000095,6398.774412787961,38.61558086353833,2.2629615123089786e-05,6402.448500000005,1.8370436060223505,0.8286852775899685
2018-10-29 08:30:00,6395.35,6395.36,6395.35,6395.35,916.07726769,-3.558000000008178,-0.9605999999874256,6406.836244955746,6402.0330000000085,6397.229755044264,32.038476198449615,1.0916109756249052e-05,6402.033000000005,2.4016224778705237,0.5730338314180004
2018-10-29 08:40:00,6395.35,6395.36,6395.35,6395.36,7117.8687325,-4.071000000042658,-0.984400000017922,6407.200403179884,6401.617999999993,6396.035596820125,32.07166056329464,1.4049149225875787e-06,6401.618000000004,2.791201589939968,0.18585891430081825
2018-10-29 08:50:00,6395.36,6395.36,6395.35,6395.35,1247.545026,-4.390000000037617,-0.8582000000078551,6407.354416097096,6401.203000000002,6395.051583902912,32.05518481753582,8.015742751483492e-06,6401.203000000004,3.0757080485459363,-0.24357064616688917
2018-10-29 09:00:00,6395.36,6395.36,6395.35,6395.36,10148.458920000001,-4.7085000000197414,-0.762799999993331,6407.347828624173,6400.787999999989,6394.228171375833,32.09190641520077,9.85371284264782e-07,6400.788000000002,3.279914312085544,-0.6352253830082997
2018-10-29 09:10:00,6395.36,6395.36,6395.29,6395.29,23961.593685,-5.031499999971857,-0.6796999999558464,6407.219405031967,6400.3694999999825,6393.519594968041,31.964612067721234,2.921341581863525e-06,6400.3695000000025,3.4249525159811345,-0.9449536838852342
2018-10-29 09:20:00,6395.01,6395.01,6395.0,6395.0,4432.2078532,-4.668499999981577,-0.09459999997088707,6407.000447384026,6399.935999999987,6392.87155261598,31.421097357098173,2.256211877111856e-06,6399.936000000002,3.532223692011339,-1.354419146081843
2018-10-29 09:30:00,6389.43,6389.44,6389.43,6389.44,1464.9431695,-5.140999999968699,-0.35309999997280084,6407.472678044403,6399.2244999999875,6390.976321955602,23.393435658061318,6.826203369187274e-06,6399.224500000002,4.124089022200145,-1.7636007533751856
2018-10-29 09:40:00,6389.44,6389.44,6389.43,6389.43,775.01448213,-5.6134999999540005,-0.580899999974827,6407.564222429843,6398.5125,6389.460777570165,23.382125900078634,1.2902984692396232e-05,6398.5125000000035,4.525861214919104,-1.9067990280672613
2018-10-29 09:50:00,6385.7,6385.7,6385.69,6385.69,424.84981097,-6.646999999973558,-1.2267000000036203,6407.983879427638,6397.613500000001,6387.243120572368,19.643397588521786,2.3537729668248364e-05,6397.613500000002,5.185189713817635,-2.089248826293933
2018-10-29 10:00:00,6382.23,6382.23,6382.22,6382.23,591.65958471,-8.194999999995161,-2.1420000000205617,6408.576750735376,6396.541999999991,6384.50724926463,16.996799709674747,1.6901610753437302e-05,6396.542000000002,6.017375367686379,-2.232248886402781
2018-10-29 10:10:00,6389.99,6389.99,6389.98,6389.99,3226.7588690000002,-8.514999999990323,-1.692700000013974,6407.742913985927,6395.858499999998,6383.974086014077,37.02708613552401,3.0990849971127107e-06,6395.858500000002,5.942206992962356,-2.2213038464465504
2018-10-29 10:20:00,6390.0,6390.0,6389.99,6390.0,3001.7249878000002,-7.72899999998026,-0.3891000000015996,6406.774294921186,6395.184499999998,6383.594705078817,37.04769331927413,3.3314177817293636e-06,6395.184500000002,5.794897460592623,-2.2541286361360005
2018-10-29 10:30:00,6387.74,6387.74,6387.73,6387.74,3907.1374509,-7.295000000019172,0.3811999999725231,6405.85304504451,6394.421500000009,6382.989954955496,34.37189621194777,2.5594185323362004e-06,6394.421500000002,5.71577252225308,-1.8998172549380694
2018-10-29 10:40:00,6388.81,6388.81,6388.8,6388.81,587.92425246,-5.968499999959023,1.5720000000297656,6404.675376944716,6393.717000000016,6382.75862305529,36.65211165579899,1.7008993859967764e-05,6393.717000000002,5.479188472357002,-1.563403751200445
2018-10-29 10:50:00,6388.81,6388.81,6388.8,6388.81,16573.027029,-3.9924999999584543,2.707500000022992,6403.489756309327,6393.057000000029,6382.624243690678,36.65211165579899,6.033900736853905e-07,6393.0570000000025,5.216378154663013,-1.2942826125716902
2018-10-29 11:00:00,6388.8,6388.81,6388.8,6388.81,3242.4998417,-3.6579999999139545,2.0706000000522184,6402.5098459588025,6392.4865000000245,6382.4631540412065,36.65211165579899,3.0840402431524587e-06,6392.486500000004,5.011672979399106,-1.1173670125342667
2018-10-29 11:10:00,6386.16,6386.16,6386.15,6386.16,5627.6539166,-3.7339999999621805,1.1956000000003772,6401.543188495646,6391.795000000018,6382.046811504361,33.30908380884145,1.7769394046640083e-06,6391.795000000004,4.874094247821064,-1.0581881392143302
2018-10-29 11:20:00,6385.01,6385.01,6375.0,6375.0,305563.5125,-4.328999999956976,0.007399999993140226,6402.311536974066,6390.593500000029,6378.875463025944,23.71884776840557,3.275914692203382e-05,6390.5935000000045,5.85901848703066,-1.3361547014144168
2018-10-29 11:30:00,6306.0,6306.01,6306.0,6306.01,11431.576174,-16.238000000012107,-9.847700000051374,6425.152573289497,6385.942500000028,6346.732426710511,8.25420112578179,8.747700096651852e-07,6385.942500000005,19.60503664474629,-2.6890700691151066
2018-10-29 11:40:00,6318.97,6318.97,6318.19,6318.19,21564.296623,-26.260750000039483,-15.416800000062539,6430.881119662007,6381.901000000024,6332.920880338002,18.169364516454774,3.6170899224634297e-05,6381.9010000000035,24.49005983100129,-3.9539948679883636
2018-10-29 11:50:00,6329.99,6330.0,6328.08,6328.08,18337.289036000002,-34.89800000006835,-17.806050000060534,6432.60385177942,6378.537500000023,6324.471148220589,25.089021356420325,0.00010470468105894521,6378.537500000004,27.03317588970791,-4.725281420126331
2018-10-29 12:00:00,6332.22,6332.23,6332.22,6332.22,4877.4894658,-42.52750000001379,-17.676849999995643,6432.593013712143,6375.38050000004,6318.167986287866,27.77997796232901,2.050235078809872e-06,6375.380500000005,28.606256856069628,-5.127770397348522
2018-10-29 12:10:00,6330.64,6330.64,6330.63,6330.64,8465.2265625,-49.16550000002553,-15.347549999993682,6431.866463830888,6372.145000000041,6312.423536169119,27.384789935536862,1.1813032913397915e-06,6372.145000000004,29.86073191544241,-6.687028280759485
2018-10-29 12:20:00,6315.01,6315.01,6310.92,6310.93,97683.544209,-43.65400000002683,-4.352849999992031,6432.476247350714,6367.923500000057,6303.370752649294,23.074469660291967,4.1869897669246494e-05,6367.9235000000035,32.276373675354854,-8.863037433579633
2018-10-29 12:30:00,6297.73,6297.74,6291.32,6291.33,93054.506272,-43.42425000006278,-0.690400000023331,6434.354333498946,6362.725500000059,6291.096666501062,19.810530372106346,6.899182271984011e-05,6362.725500000004,35.81441674947088,-11.307926618568551
2018-10-29 12:40:00,6239.99,6242.32,6239.99,6242.32,30604.156798000004,-53.30875000010656,-6.892750000059457,6442.944317652436,6355.0915000000505,6267.238682347574,14.435804113331486,7.613344864813246e-05,6355.091500000004,43.926408826215905,-15.195633095532655
2018-10-29 12:50:00,6256.34,6261.18,6256.33,6261.17,99895.453014,-61.46875000014007,-11.264500000067713,6444.352698321686,6348.678000000049,6253.003301678323,22.904074570423532,4.8550758354543456e-05,6348.6780000000035,47.83734916084104,-19.063598645236738
2018-10-29 13:00:00,6260.29,6262.56,6260.04,6262.56,97017.40586900001,-68.92900000012014,-14.77205000002887,6443.309340112713,6342.334500000044,6241.359659887297,23.491821473779392,2.597472048884841e-05,6342.3345000000045,50.487420056353464,-23.25261381084666
2018-10-29 13:10:00,6267.79,6269.79,6267.79,6269.79,72053.47549,-71.91875000009259,-12.108849999988161,6440.302363953282,6336.539500000047,6232.776636046726,26.557362146553697,2.7757162113263665e-05,6336.5395000000035,51.88143197663909,-27.229348094986385
2018-10-29 13:20:00,6275.8,6275.8,6270.01,6270.11,47459.252782999996,-70.7777500000784,-5.497149999970858,6436.403564253712,6330.933500000043,6225.463435746297,26.69420609519382,0.00012199939233080284,6330.933500000005,52.735032126853426,-29.86525017173214
2018-10-29 13:30:00,6268.25,6270.29,6267.11,6270.29,18745.149008,-59.2045000000162,7.255250000073287,6429.891841159321,6324.948500000033,6220.005158840687,26.77499201598156,0.00016964389019490534,6324.948500000004,52.471670579658614,-23.26330636621139
2018-10-29 13:40:00,6259.34,6259.34,6259.0,6259.01,60939.096411,-52.580249999999076,12.101800000062212,6422.595693734783,6318.399000000022,6214.202306265223,24.96046655728468,5.5793410146260836e-06,6318.399000000002,52.09834686739002,-18.623459190019
2018-10-29 13:50:00,6262.63,6262.63,6259.07,6259.08,21803.471199,-46.32599999995365,13.835450000074346,6414.0015117542125,6311.966000000015,6209.930488245792,24.99367105852795,0.00016327675384842743,6311.966000000002,51.017755877105074,-15.91180946617503
2018-10-29 14:00:00,6266.9,6269.57,6266.46,6268.2,34119.511486,-40.44149999993351,13.424500000062649,6402.983009466657,6305.9355000000205,6208.88799053335,29.284997849583693,9.115019132896364e-05,6305.935500000002,48.52375473332673,-13.966003728779583
2018-10-29 14:10:00,6264.0,6264.01,6261.04,6261.05,12312.368599,-36.20349999989868,10.747650000061547,6390.237179300211,6299.54750000001,6208.857820699794,27.964643317860645,0.00024122084845977368,6299.547500000002,45.34483965010429,-13.034609750175512
2018-10-29 14:20:00,6265.35,6265.78,6263.82,6265.01,39903.106412,-30.78324999995584,10.483649999992302,6374.825166398498,6293.357499999996,6211.889833601507,29.80961012623024,4.9118982862211655e-05,6293.357500000003,40.73383319924781,-10.571616640017922
2018-10-29 14:30:00,6266.93,6268.0,6266.16,6268.0,6155.6698901,-23.247499999939464,12.15284999999676,6356.82000441761,6287.449499999988,6218.078995582395,31.209910226344377,0.0002989114154674487,6287.449500000002,34.68525220880365,-6.12685201101695
2018-10-29 14:40:00,6273.3,6273.3,6273.29,6273.3,35714.335102,-15.422999999975215,13.79674999996532,6338.3273476288705,6282.36449999998,6226.4016523711325,33.67866416728518,2.799996128069673e-07,6282.364500000002,27.981423814434624,3.6847086996481835
2018-10-29 14:50:00,6266.0,6266.0,6264.33,6265.73,17819.511662,-13.951000000000933,9.970649999953093,6335.625343416624,6280.350499999989,6225.075656583382,31.954493423154968,9.371749527577331e-05,6280.350500000002,27.63742170831052,9.397256412912071
2018-10-29 15:00:00,6266.73,6268.11,6266.72,6266.72,37352.68044700001,-10.414749999972628,8.34914999999619,6330.361206594312,6277.777000000003,6225.192793405693,32.430694724484546,3.721285817685023e-05,6277.777000000003,26.292103297154426,15.244257117490733
2018-10-29 15:10:00,6270.0,6272.38,6269.99,6272.38,9845.0275767,-6.244999999925313,7.611250000037397,6321.958573824767,6274.991999999993,6228.025426175237,35.161445597187374,0.00024276214377059595,6274.992000000002,23.48328691238237,20.064892487941684
2018-10-29 15:20:00,6271.01,6272.34,6271.0,6272.34,7854.6849362,-2.2992499999463694,7.367350000017723,6310.470242680109,6271.997999999976,6233.525757319896,35.150877695708324,0.0001705988223441615,6271.998000000002,19.23612134005312,24.172481870497826
2018-10-29 15:30:00,6272.39,6272.85,6272.39,6272.85,15532.084197999999,0.4665000000732107,6.9552000000276175,6295.962477280553,6269.1084999999475,6242.254522719453,35.41141169478385,2.9616115528093042e-05,6269.108500000002,13.426988640274672,27.15890021264363
2018-10-29 15:40:00,6277.92,6277.93,6277.92,6277.93,25617.152355000002,4.770500000030552,7.514899999978661,6286.375089516671,6267.458499999925,6248.541910483335,38.02216960946927,3.9036345108305776e-07,6267.4585000000025,9.458294758333807,29.87122478087523
2018-10-29 15:50:00,6278.98,6278.98,6278.97,6278.98,20391.058684,7.860249999956977,6.949649999919165,6283.095539641043,6266.840999999945,6250.586460358966,38.562483884223695,4.904110254537868e-07,6266.841000000004,8.127269820519103,27.54582951811433
2018-10-29 16:00:00,6279.99,6280.0,6279.98,6279.99,19918.426435,7.679499999969266,3.9839999999525375,6281.337468221766,6268.724499999965,6256.1115317782405,39.10005440681054,1.0040953820173875e-06,6268.724500000004,6.306484110881168,24.322156777298943
2018-10-29 16:10:00,6279.08,6279.08,6279.07,6279.08,16106.876721999999,8.144500000006701,2.36024999999936,6282.5146386245615,6269.619999999972,6256.725361375446,38.778254093538536,6.208528303044325e-07,6269.6200000000035,6.4473193122792045,23.45747859500898
2018-10-29 16:20:00,6277.9,6277.9,6277.75,6277.76,20603.827106,8.359250000002246,0.9964500000090996,6283.314284103036,6270.379999999958,6257.44571589697,38.296990859032704,7.280200868893672e-06,6270.380000000003,6.467142051516662,22.702221540852833
2018-10-29 16:30:00,6277.25,6277.26,6277.1,6277.1,119765.29644,7.790749999997388,-0.17609999998912862,6284.018290488942,6270.745499999936,6257.472709511066,38.048461367255314,1.335946261194379e-06,6270.745500000004,6.6363952444692025,21.898985146749784
2018-10-29 16:40:00,6274.99,6276.84,6274.99,6276.84,50398.940792,7.028250000066691,-0.7721999999417672,6284.625439040642,6271.081999999937,6257.538560959367,37.946346481546996,3.670712064436919e-05,6271.082000000004,6.771719520318972,19.579281048359178
2018-10-29 16:50:00,6274.2,6274.2,6274.19,6274.2,19493.94485,5.594500000075642,-1.7889499999540934,6284.885529943469,6271.277499999944,6257.6694700565395,36.88819857473789,5.129798035833819e-07,6271.277500000005,6.80401497173212,17.49960460116843
2018-10-29 17:00:00,6275.9,6275.9,6275.89,6275.89,16344.139727000002,4.122249999968517,-2.45675000005358,6284.570424324499,6272.1214999999365,6259.67257567551,38.05222093389343,6.118400947581904e-07,6272.121500000005,6.224462162247032,12.98611800298049
2018-10-29 17:10:00,6270.0,6270.0,6269.99,6269.99,9818.5220582,2.0989999999528663,-3.2279500000593537,6283.569880546236,6272.666999999948,6261.764119453773,35.636808742692864,1.0184832239457787e-06,6272.667000000005,5.4514402731162575,9.648124149032345
2018-10-29 17:20:00,6269.18,6269.19,6268.51,6268.52,12136.031873,0.3912499999632928,-3.455800000042109,6283.559185670162,6272.6829999999145,6261.806814329849,35.053254397908304,5.603149424090027e-05,6272.6830000000045,5.438092835078546,6.608733569938801
2018-10-29 17:30:00,6266.73,6266.73,6266.72,6266.72,27330.349993,-1.6567500001056032,-3.7668000000765463,6282.812765174661,6272.9664999999095,6263.120234825348,34.328699303690165,3.658935945522117e-07,6272.966500000004,4.923132587327797,4.103393021344057
2018-10-29 17:40:00,6265.01,6265.01,6265.0,6265.01,24778.255834,-3.505000000191103,-3.7951500001086966,6282.812765174661,6272.9664999999095,6263.120234825348,33.633490896259744,4.0357965739043533e-07,6272.966500000004,4.923132587327797,1.4742132364251876
2018-10-29 17:50:00,6273.99,6274.0,6273.98,6274.0,16911.510313,-4.231500000064443,-2.8508999999754447,6282.837392880045,6273.266499999911,6263.695607119962,40.32175876796735,1.1826264851733802e-06,6273.266500000002,4.785446440020603,-0.43798799663914423
2018-10-29 18:00:00,6267.52,6267.52,6265.02,6265.37,23587.085522999998,-4.6252500001573935,-1.8998000000463435,6283.071329118524,6272.869999999925,6262.668670881483,36.59513509924373,0.0001059902037308605,6272.8700000000035,5.100664559260172,-2.685827061508026
2018-10-29 18:10:00,6269.81,6269.82,6269.81,6269.82,8334.2187342,-4.664750000019011,-0.9280999999115012,6282.827289560198,6273.0744999999415,6263.32171043981,39.62390779241742,1.1998725157372154e-06,6273.074500000002,4.876394780096966,-4.272367308229074
2018-10-29 18:20:00,6267.46,6267.47,6267.46,6267.47,5107.3644215,-4.5192499999648135,-0.21009999988546024,6282.767191349474,6273.111999999918,6263.456808650532,38.598954931769406,1.9579570155836546e-06,6273.112000000003,4.827595674735572,-4.711423623056059
2018-10-29 18:30:00,6266.65,6266.65,6264.0,6264.28,290073.44321999996,-4.162249999912092,0.2783500001114589,6283.139699806767,6272.706999999937,6262.274300193239,37.22314369582579,9.135617416689198e-06,6272.707000000002,5.2163499033819845,-5.611173829108437
2018-10-29 18:40:00,6266.9,6267.57,6266.9,6267.2,4800.861861500001,-5.291499999910228,-0.6388999999175216,6283.170047132418,6272.4499999999525,6261.729952867588,39.3075693028745,0.00013955827501996388,6272.450000000003,5.360023566207669,-6.152214546726762
2018-10-29 18:50:00,6267.48,6267.48,6267.47,6267.48,38487.630317,-4.7932499998714775,-0.10704999993595267,6283.126013212959,6272.181499999994,6261.236986787048,39.51030015243532,2.59823738612761e-07,6272.181500000002,5.472256606478045,-6.111761519865766
2018-10-29 19:00:00,6266.93,6266.93,6266.92,6266.93,20046.206549000002,-4.8212499999908704,-0.10375000006097236,6282.464677645072,6271.631499999994,6260.798322354935,39.23928879631182,4.988474989407472e-07,6271.631500000002,5.416588822534269,-5.869011816371165
2018-10-29 19:10:00,6263.13,6263.13,6260.53,6261.51,29990.711095,-5.090999999968517,-0.2591500000378799,6281.9089595525365,6270.757999999961,6259.60704044747,36.632775320944255,8.669350959250284e-05,6270.7580000000025,5.5754797762664845,-5.421604214854767
2018-10-29 19:20:00,6260.39,6260.39,6260.38,6260.39,14117.216997999998,-5.098750000027394,-0.07960000007369672,6280.95778551697,6269.777999999933,6258.598214483039,36.11101189109764,7.083549117106431e-07,6269.778000000004,5.589892758483055,-4.7185001861462155
2018-10-29 19:30:00,6259.56,6259.57,6259.56,6259.57,33615.532485,-5.657250000023852,-0.5649500000474292,6279.9695113325,6268.8024999999425,6257.635488667507,35.718932058472845,2.974815289262785e-07,6268.8025000000025,5.583505666247978,-3.645764461261698
2018-10-29 19:40:00,6250.15,6251.72,6246.35,6246.36,38364.471277,-7.905749999918044,-2.190949999932309,6281.496670608653,6267.232499999972,6252.968329391352,30.164967894475176,0.00013997325705930624,6267.232500000004,7.1320853043255,-2.8577102975925737
2018-10-29 19:50:00,6245.0,6245.0,6243.12,6243.56,12611.118195000001,-10.822749999956613,-3.90764999997773,6282.558529420329,6265.55549999997,6248.552470579678,29.153556687482904,0.00014907480612983892,6265.555500000004,8.501514710162843,-3.430573268189681
2018-10-29 20:00:00,6246.55,6249.0,6246.55,6248.99,102101.86319,-12.22674999991432,-3.8844999999462746,6281.823744574967,6264.162999999989,6246.502255425039,33.69202054569553,2.399564438349813e-05,6264.163000000002,8.830372287482069,-2.6758664030610007
2018-10-29 20:10:00,6251.42,6251.42,6251.41,6251.42,7735.0357614999975,-12.881749999849491,-2.9828999999170267,6280.8962382774935,6263.023999999976,6245.151761722514,35.6343714074481,1.2928188451295605e-06,6263.024000000004,8.936119138745022,-2.610304480208036
2018-10-29 20:20:00,6251.42,6251.42,6251.41,6251.42,2276.920924400001,-13.287749999947664,-1.8628000000304377,6279.31085840792,6261.800499999989,6244.290141592088,35.6343714074481,4.391896043931967e-06,6261.800500000004,8.755179203958122,-2.3252831472983386
2018-10-29 20:30:00,6250.64,6250.65,6250.63,6250.65,25493.05670500001,-11.999000000022535,0.24459999991558945,6278.5741702239475,6260.833499999996,6243.092829776061,35.271607242671564,7.845273413448464e-07,6260.833500000003,8.8703351119718,-1.8474869314990956
2018-10-29 20:40:00,6255.4,6255.41,6255.4,6255.41,4450.8217217,-9.057749999919906,2.8328500000108754,6277.690176335192,6260.178000000024,6242.6658236648145,39.29308840256053,2.246776129329835e-06,6260.1780000000035,8.756088167593896,-1.8670898532720779
2018-10-29 20:50:00,6248.24,6248.24,6246.55,6246.55,24936.703805,-8.167250000079548,2.9114499998842795,6277.403624717282,6259.169500000029,6240.9353752827255,35.02903572551102,6.777158734430417e-05,6259.169500000004,9.117062358638735,-2.296130120576505
2018-10-29 21:00:00,6243.61,6243.61,6243.6,6243.6,7815.6199971,-8.659250000026077,1.5749499999730685,6277.373603852714,6258.099000000022,6238.824396147294,33.74555981488706,1.2794890236499859e-06,6258.099000000004,9.63730192635508,-2.7704426484566245
2018-10-29 21:10:00,6243.61,6243.61,6243.6,6243.61,16959.933796,-8.70199999995475,0.6150500000458123,6275.3612710894895,6256.579500000039,6237.797728910517,33.754220896489,5.896249430918934e-07,6256.5795000000035,9.390885544742916,-2.723156600907142
2018-10-29 21:20:00,6240.34,6240.34,6240.0,6240.0,13136.662710999999,-9.490999999921767,-0.6755499999413583,6274.998083556033,6255.311000000033,6235.623916443976,32.156820318504884,2.5881763692954234e-05,6255.311000000003,9.843541778014268,-2.8069988907468524
2018-10-29 21:30:00,6240.0,6240.0,6239.99,6240.0,22348.790752,-11.081999999936668,-1.8616999999529082,6273.396919815653,6253.820000000021,6234.243080184356,32.156820318504884,4.4745150246320933e-07,6253.820000000003,9.788459907824457,-3.160888375998832
2018-10-29 21:40:00,6236.32,6236.32,6236.31,6236.31,19124.418603000002,-11.740499999792519,-1.8055499998661624,6272.220880466311,6252.262000000012,6232.303119533697,30.520925411806502,5.228917127833684e-07,6252.262000000003,9.979440233153491,-2.040346115826946
2018-10-29 21:50:00,6237.05,6237.05,6237.04,6237.05,23284.328264,-11.638499999884514,-1.1076999999864707,6271.120835230576,6250.900499999989,6230.680164769431,31.259133924776698,4.2947341606067816e-07,6250.9005000000025,10.110167615286274,-0.6712349672978721
2018-10-29 22:00:00,6236.01,6237.05,6236.0,6237.05,29005.14874700001,-11.518999999901096,-0.4248000000137839,6268.98250212943,6249.392999999971,6229.803497870576,31.259133924776698,3.620046941178963e-05,6249.393000000003,9.794751064713656,-0.10890212816138067
2018-10-29 22:10:00,6245.62,6249.34,6245.61,6246.27,38515.88643,-9.057999999960883,1.9495999999342537,6266.001540274029,6248.332499999926,6230.663459725976,40.05237529267768,9.68431560514515e-05,6248.332500000002,8.834520137012985,0.8048605854093935
2018-10-29 22:20:00,6253.33,6257.0,6253.33,6257.0,35282.712523,-5.4359999999869615,4.4423999999182335,6263.778359859492,6247.83599999994,6231.893640140517,48.173740744348066,0.00010401694590821732,6247.836000000005,7.971179929743139,1.292548253874843
2018-10-29 22:30:00,6257.01,6257.01,6255.0,6255.01,6095.8990175,-1.2067500000821385,6.564899999880981,6262.517174027451,6247.51099999994,6232.504825972559,46.932487501380386,0.00032972987154641925,6247.511000000005,7.50308701372291,1.9029140192208374
2018-10-29 22:40:00,6256.73,6256.73,6256.72,6256.73,17325.422581,2.9122499998657077,7.773749999878782,6261.75080007835,6247.3279999999795,6232.905199921662,48.14802153274291,5.771864987740803e-07,6247.328000000005,7.211400039172001,1.632516138726876
2018-10-29 22:50:00,6260.0,6270.1,6260.0,6263.91,430103.04377,8.342999999784299,9.232099999860292,6262.847121627751,6247.544999999972,6232.242878372254,52.889645959428904,2.348274476616212e-05,6247.545000000004,7.651060813874237,2.3766293757005634
2018-10-29 23:00:00,6267.27,6267.27,6261.9,6266.38,35036.880808,10.98749999986012,7.8674999999719155,6265.990944253129,6248.5459999999475,6231.101055746879,54.399652658343534,0.0001532670681910321,6248.546000000004,8.72247212656234,3.5378964996925912
